target,temperature,PSI,flow_rate_lfm,geophone,accelerometer
normal,222.8537378,3237.152344,69.24628611,0.673486359,8.310637986
normal,217.9721041,3221.145385,69.01064007,0.549703199,7.822371439
normal,215.2235002,3217.807934,67.62846761,0.456628901,8.008358075
normal,219.4016912,3215.923207,69.27148185,0.578088446,8.658737759
normal,221.8413045,3299.318006,63.80177455,0.513083064,9.721790075
normal,218.2566616,3289.464094,65.98794384,0.584893958,7.294889159
normal,207.609479,3338.345551,65.64431291,0.744080595,5.895111251
normal,213.1811162,3206.939815,71.42415332,0.455008665,8.147470735
normal,224.6355298,3296.393285,65.92353312,0.528365982,7.551746676
normal,207.0167591,3288.620138,67.67226522,0.545368235,9.42334953
normal,219.0801729,3277.600633,66.07620397,0.524039086,8.150340727
normal,201.2360172,3302.409559,71.36572258,0.45758099,6.801936187
normal,211.9156853,3186.913374,67.17736815,0.325360675,8.382259967
normal,221.4926659,3208.750078,68.94646034,0.396528801,7.73498289
normal,206.699439,3311.366376,72.40252469,0.542099542,7.134067315
normal,212.2967176,3213.52708,69.82924807,0.510542208,7.078801872
normal,218.7649004,3221.779759,66.82289606,0.535731523,8.749183493
normal,211.5390751,3187.893067,71.94423268,0.551959113,8.202668031
normal,217.7186266,3243.941211,67.73129052,0.507168777,8.958523319
normal,214.0908082,3260.502364,68.96276814,0.607199406,7.108127452
normal,207.5401465,3263.066562,67.32584489,0.492377307,9.655306259
normal,212.7576097,3312.529307,72.3752792,0.588906694,7.561380146
normal,215.0789295,3279.972786,67.18096522,0.547759758,6.20521191
normal,219.3929518,3267.163058,69.26252441,0.672088485,8.081859336
normal,221.6283389,3261.544576,68.53421633,0.484121984,7.845206053
normal,211.4877639,3289.139511,66.1209729,0.476017145,9.5844382
normal,218.8100255,3232.245991,61.85757559,0.474059429,7.325720331
normal,219.4091571,3280.680317,65.47238601,0.536289049,8.318793975
normal,213.0158377,3201.72052,64.74679877,0.54512848,9.448129104
normal,228.4211399,3282.581527,68.73616495,0.68417598,6.137296895
normal,220.3928499,3266.761084,70.54284221,0.521067422,9.985793477
normal,211.5050416,3231.351108,64.99906922,0.629000203,10.38201805
normal,220.8047045,3293.542137,68.70483098,0.47073916,6.855394489
normal,212.5790699,3245.121497,66.75774127,0.55614166,6.970138062
normal,209.155776,3271.561417,70.16234361,0.586358941,8.129843515
normal,210.7368173,3259.6961,70.13460205,0.631701907,7.631727492
normal,217.353589,3219.792862,67.01497812,0.498839642,7.777733499
normal,218.5105822,3255.224843,68.21637064,0.579407367,6.432352826
normal,220.9514229,3223.974739,69.57842563,0.626932704,6.82726462
normal,214.3211914,3285.573774,67.71089609,0.459854024,8.757847245
normal,219.4387599,3260.98896,68.04242094,0.445671317,8.096640049
normal,212.906068,3275.133819,68.46082582,0.643366733,7.35403715
normal,209.8441822,3252.860878,68.23883311,0.537487811,8.063477883
normal,218.3651343,3302.155767,70.56955371,0.508668272,7.956760198
normal,215.7181555,3225.49719,63.96210812,0.605649381,8.493985892
normal,216.0741606,3278.977845,67.23780987,0.555375434,8.016032675
normal,219.3302227,3260.625718,70.08672226,0.482104851,8.879137266
normal,218.6358758,3196.580377,68.73385948,0.394276249,6.96061606
normal,220.336453,3240.158318,69.25394788,0.578334318,7.511545233
normal,209.9126475,3331.553046,65.14435729,0.586268344,7.414380926
normal,212.3385344,3298.260974,66.59374784,0.412926993,8.144282119
normal,208.5744135,3209.831272,69.57904198,0.477083523,9.440134975
normal,213.5640199,3256.446004,68.527845,0.531247863,8.987281217
normal,219.6542205,3244.669582,69.03610866,0.567999652,5.891450027
normal,220.8381833,3254.012289,67.16323858,0.683595906,7.301220742
normal,217.4308844,3230.785348,68.03049102,0.520049846,7.198633335
normal,215.5023188,3243.6144,68.92054899,0.415655455,7.213425365
normal,220.2608739,3247.143814,70.79120212,0.552466474,5.668244386
normal,212.9676563,3291.545218,68.30027243,0.557907047,7.685231233
normal,213.3269369,3239.352347,69.77165029,0.555576621,8.327672389
normal,211.7340667,3299.071822,66.16696794,0.653237937,8.179707309
normal,223.5008903,3284.357004,66.85448575,0.465234373,7.295377303
normal,214.3658883,3239.285551,69.66327598,0.477728918,7.921923184
normal,210.3806671,3257.916381,69.95012372,0.559156896,8.996040034
normal,211.442066,3218.063481,68.34566318,0.385742983,6.798907661
normal,205.5901959,3256.254646,63.87132223,0.579262526,7.928764844
normal,212.0484161,3279.377125,64.88716843,0.402481193,8.051014194
normal,222.9152452,3195.551153,68.38190995,0.547694218,5.937535342
normal,207.9863053,3281.8518,67.28397598,0.557168613,8.020590261
normal,217.745338,3257.632685,65.28558977,0.614214438,7.878768278
normal,219.6145054,3243.845157,67.06814745,0.661098119,8.474477283
normal,227.6830492,3250.40514,64.75412814,0.582177499,8.754246582
normal,210.51507,3187.74788,67.51964853,0.657181312,7.350038654
normal,214.8453491,3183.00585,66.69036507,0.593981765,7.220258562
normal,211.2814487,3222.31559,71.65866739,0.739594527,8.337421407
normal,212.8789524,3266.198564,68.44586953,0.559583598,6.556468079
normal,217.7821613,3296.885085,65.50460814,0.562269343,8.007342015
normal,215.9719023,3257.150908,71.0095186,0.560383322,9.315161322
normal,207.5958735,3275.497254,69.41951626,0.57493228,7.672794173
normal,218.1767525,3271.376659,66.98445524,0.482914141,8.081122517
normal,213.5618112,3197.39589,70.58574113,0.541594476,8.501279939
normal,220.9624502,3248.788834,68.963684,0.580731407,7.094984379
normal,225.367293,3259.656559,69.5869829,0.489706975,7.677976983
normal,222.6570661,3244.626485,69.35118118,0.48830586,6.748140736
normal,212.3703932,3238.477706,67.5546243,0.646408516,7.771203333
normal,207.6139998,3294.186695,64.3790078,0.520283295,8.033650544
normal,226.1796234,3263.295488,67.27527132,0.543108438,5.418250682
normal,205.2837101,3229.047994,65.35208589,0.618538374,7.966274774
normal,208.3047331,3233.345279,63.92468647,0.604113424,7.539148162
normal,208.9144644,3205.892313,72.3796379,0.458067529,8.810936192
normal,224.78458,3253.39233,69.42441193,0.594870727,7.400402996
normal,213.1326538,3221.135455,66.09799464,0.54082814,6.509174181
normal,203.246364,3206.535564,68.37860776,0.639201144,7.00136439
normal,215.6805767,3254.109624,66.79799012,0.538509086,6.460868521
normal,213.770287,3228.284822,68.68495254,0.533705338,7.298332892
normal,217.1385397,3213.745852,67.9965683,0.557523599,5.86827957
normal,209.8410535,3204.881178,69.86794789,0.513647453,8.260369826
normal,213.2593932,3221.064078,64.06893612,0.59240064,7.792729423
normal,215.4720543,3226.558127,61.84305575,0.520372606,8.866579251
normal,208.5553359,3231.189313,66.42635299,0.583186318,8.105448372
normal,210.4499492,3187.69421,65.86187118,0.571245517,7.814556498
normal,209.6358323,3299.034872,67.47248417,0.542541302,7.657913963
normal,214.8679947,3239.386254,66.12698225,0.564709634,8.068416753
normal,216.8291159,3335.52851,68.34900701,0.50124961,8.651331928
normal,218.1685106,3319.898051,63.59201248,0.495214176,7.35641136
normal,222.9874582,3322.27235,72.93712845,0.581139638,5.91258548
normal,216.7186353,3290.257202,70.037567,0.555971882,7.891384128
normal,212.6213382,3281.817529,67.7325035,0.69770677,9.991236703
normal,219.3370904,3225.501492,67.19880213,0.64155889,7.678719976
normal,216.6467417,3225.023248,69.01614769,0.487285229,8.208449832
normal,204.5451503,3305.416216,70.5790698,0.379450026,7.535829432
normal,220.008319,3217.588386,64.46015549,0.59293091,4.959832484
normal,213.0107572,3265.257769,66.52470544,0.564690353,7.742776328
normal,216.9978114,3241.911558,69.09430097,0.511432883,6.645523227
normal,219.6053373,3255.280921,66.65207848,0.611279938,7.452062189
normal,206.9085985,3294.200516,68.52804555,0.734542932,6.602224346
normal,225.8278487,3307.841812,69.88187048,0.443238178,5.061392712
normal,221.9013869,3248.151251,72.35025665,0.587104305,9.361310078
normal,211.2946554,3284.797526,70.76654287,0.462860588,6.883888672
normal,217.078821,3221.62628,72.47163449,0.656224166,8.200990044
normal,219.8392798,3175.027926,66.27092857,0.50325528,8.577694095
normal,206.0158278,3344.614475,66.93093947,0.534708948,7.980867382
normal,218.5344477,3303.052617,67.16494736,0.602491984,7.37961982
normal,209.3028816,3233.83286,70.95729122,0.543825753,10.76301098
normal,211.4666203,3260.097124,69.99348256,0.562785074,8.539166007
normal,208.0915764,3252.146064,67.2290705,0.54063691,7.624235686
normal,207.1126611,3257.121138,69.08393362,0.531428031,8.135785034
normal,211.3711598,3245.51737,62.41081667,0.686501682,7.427630935
normal,213.0654215,3261.399732,66.5590243,0.616144726,8.927518703
normal,212.5346134,3270.937601,69.20999591,0.683905493,8.005516682
normal,216.3492199,3296.139248,69.26163411,0.585791421,7.533394504
normal,209.9341651,3252.242171,66.62290391,0.55166051,7.100270362
normal,210.45237,3297.488361,67.03467283,0.600544749,9.001725467
normal,212.0193484,3257.869291,67.76647599,0.702049285,7.593319215
normal,202.1904313,3292.183652,68.30087576,0.647437293,7.6480521
normal,212.620304,3261.38765,70.64150705,0.627009926,6.772258569
normal,212.9849883,3246.88162,67.28987344,0.4458011,8.866755122
normal,220.9259411,3217.770176,66.72851408,0.640497914,5.851514175
normal,215.0111195,3232.747824,68.44181173,0.479835077,6.897296505
normal,216.4198186,3220.822951,68.15496626,0.559634563,7.079803284
normal,222.6453871,3330.442956,68.36585376,0.470464537,8.364528369
normal,212.4823022,3279.242848,68.27841766,0.568770374,8.274902719
normal,222.0658008,3322.265134,68.24816674,0.618063735,9.574108017
normal,212.9333793,3264.156476,69.20555737,0.525441291,6.060920404
normal,210.9535434,3242.128886,67.20370312,0.631564233,8.554391696
normal,209.1526178,3255.759385,70.01607629,0.590373224,8.720291778
normal,216.0961524,3186.56839,69.52123363,0.552526496,10.47441531
normal,203.3387613,3245.461146,66.92225593,0.598200797,8.410921576
normal,219.7141452,3257.833688,66.76397231,0.473701237,7.47582658
normal,215.7079802,3265.726399,65.35545042,0.640658047,8.952230959
normal,228.7598244,3259.518973,65.87600307,0.588410998,8.925983562
normal,218.3716019,3225.539948,66.7866161,0.520572409,7.478153695
normal,216.4965202,3245.999011,71.4860499,0.669209892,7.393553658
normal,207.4519073,3224.617321,71.76605624,0.390488834,9.281650294
normal,217.1847207,3218.430201,65.67594097,0.62247869,6.53723583
normal,208.568009,3276.45611,67.23534229,0.53485915,7.719872714
normal,217.6052962,3254.259064,67.63179381,0.510910361,7.899443264
normal,211.4207637,3140.077354,67.84399336,0.533684349,5.556768382
normal,216.3589016,3247.298976,70.756453,0.518765955,7.532471358
normal,221.1847637,3301.629685,66.58133751,0.519000152,9.042547775
normal,219.7292535,3264.330678,68.17224547,0.566265232,7.125403319
normal,212.4918481,3256.919079,69.30539445,0.411185749,7.230817664
normal,216.9307475,3298.110804,70.07181454,0.626560587,6.602868465
normal,210.1085383,3276.884411,68.52497194,0.412616633,7.2933857
normal,215.1704971,3196.425081,69.88395864,0.475379267,8.992745408
normal,210.215456,3221.395309,67.83211753,0.456734616,7.789268377
normal,215.5196174,3243.16354,67.06868436,0.714455822,7.529672404
normal,218.3887244,3244.395156,67.93022036,0.490023761,10.00307602
normal,212.1863916,3274.46802,70.22650295,0.656713185,9.648184446
normal,207.9988789,3323.336227,64.3584151,0.616946732,6.31826712
normal,208.3573614,3213.986493,65.17679205,0.54011913,5.097418377
normal,202.4696778,3208.026165,65.81531392,0.396922423,8.084936325
normal,218.7440403,3240.688196,71.95976133,0.529332023,7.304630211
normal,217.0152458,3243.170274,72.9992402,0.538664534,8.6266876
normal,223.4768676,3294.509192,64.90214747,0.617017537,7.856159138
normal,206.6000345,3255.899905,66.73404384,0.509098288,8.047238971
normal,220.7449763,3250.808199,68.38323696,0.598088327,7.771903744
normal,196.1746507,3224.606221,67.195883,0.506381896,9.372285886
normal,208.6995734,3267.695039,68.10237156,0.508010077,6.605284715
normal,224.8391352,3305.139965,62.67669038,0.447344878,8.233334767
normal,208.8666136,3335.889077,69.00242179,0.579558005,8.807764394
normal,214.5314447,3243.656057,68.99035652,0.427008558,7.000629548
normal,211.6454163,3222.323184,64.14338349,0.646946459,8.200097915
normal,211.6519855,3176.313026,69.02835264,0.647554443,5.642917221
normal,210.7309621,3334.845147,71.23346236,0.421302087,8.011651071
normal,218.0579725,3238.504547,67.09150917,0.682115752,7.59810422
normal,214.7004148,3193.903308,68.83817503,0.568487018,7.582135346
normal,209.3851995,3253.808067,71.82524319,0.609927645,7.653351972
normal,223.4421855,3271.201955,70.37975136,0.457839302,9.059919162
normal,222.0766509,3252.30992,63.57214329,0.62517831,7.645240933
normal,207.562901,3232.251968,65.4324504,0.600890946,8.205445208
normal,221.8336836,3182.595611,67.7122556,0.757822392,8.62103526
normal,211.2650409,3247.738527,65.8153508,0.384382168,8.302085475
normal,211.3406421,3238.781639,67.68705651,0.516397927,7.648427795
normal,217.4063437,3219.561327,66.21375418,0.386851498,8.138842245
normal,217.7119882,3202.916298,68.77811358,0.613099792,7.671066455
normal,225.4007143,3292.726533,70.75512636,0.62949822,6.434465463
normal,219.4713598,3272.31044,66.58067401,0.664374716,9.414802084
normal,216.5600393,3180.65112,70.68124862,0.636643563,6.638776643
normal,208.1247143,3260.799374,72.46089989,0.530696366,7.721285301
normal,212.9654132,3305.445567,66.52151139,0.441106943,8.74839781
normal,222.1011738,3200.01534,69.00093904,0.664899857,6.06527402
normal,212.7141671,3243.199064,67.41756049,0.59014894,6.757893273
normal,214.2336024,3301.463653,67.41478164,0.722031912,4.6434479
normal,211.7617855,3290.146622,66.7820987,0.553266329,6.447279415
normal,211.2296742,3263.845083,67.20470131,0.516082683,7.915844988
normal,210.1331064,3204.097538,69.57674714,0.700181529,7.452463912
normal,223.112604,3245.109966,66.96550017,0.663562005,7.263197308
normal,208.8921124,3269.151617,68.07957358,0.606649376,7.019579698
normal,222.0259546,3251.492899,65.63486263,0.543922295,9.308388973
normal,211.7513489,3220.720168,66.95599321,0.590659461,7.717006684
normal,213.015499,3239.605726,69.33311041,0.591835996,7.50060501
normal,218.2096555,3237.331968,72.0279571,0.51804793,6.844631972
normal,209.3619765,3210.009456,69.29506234,0.526343976,6.981487895
normal,217.8870981,3268.912854,64.64860579,0.577035191,10.28375737
normal,223.5422985,3301.747468,71.84021564,0.622841227,6.79811689
normal,204.7062062,3226.551538,65.3502855,0.490575816,8.507046514
normal,207.5072034,3262.534116,68.10566679,0.466688497,7.588797642
normal,213.7296491,3214.833938,66.90475267,0.462944722,7.75734365
normal,218.5423958,3258.566007,65.63963208,0.628371136,9.723012288
normal,208.3949322,3200.05315,67.06141591,0.524948246,7.540576473
normal,209.3824378,3275.812724,66.18856826,0.499356487,7.625869406
normal,216.1867622,3234.377782,68.12649816,0.592066426,9.706497631
normal,209.5103252,3189.318108,70.50242039,0.67363827,9.920013768
normal,211.2127611,3261.061499,68.29616942,0.714511801,6.347022855
normal,217.4695783,3188.062525,67.53195629,0.558101537,8.246633232
normal,219.9608866,3208.587645,68.24077782,0.602725888,10.9454508
normal,228.3129079,3248.501272,66.85853035,0.619955799,8.989374948
normal,218.2436404,3211.170481,68.63677345,0.430089028,8.401624341
normal,210.0887724,3273.570105,67.18360231,0.658476314,7.563986821
normal,215.2201951,3285.003971,70.97613478,0.757777087,8.364923647
normal,213.4728893,3201.068841,65.88957279,0.500730039,6.476442024
normal,211.2068662,3233.281136,68.1592649,0.509119301,6.183243719
normal,216.2884083,3252.367403,69.53960435,0.534221602,8.811394766
normal,219.5988701,3277.365473,70.11898498,0.609595171,5.692009848
normal,211.6143651,3267.073557,69.24914587,0.573311899,7.176095136
normal,216.2034106,3210.593078,66.63801042,0.556886043,8.581735591
normal,215.2913145,3242.711206,66.76183237,0.45652444,7.866960439
normal,219.0633853,3287.61814,69.00763398,0.62238009,8.825144732
normal,215.458339,3290.818572,66.14588276,0.385632207,7.839028723
normal,216.0852687,3274.778226,69.36074961,0.45586389,7.356077192
normal,206.922068,3212.042109,67.03321915,0.461691664,7.873564481
normal,211.500001,3176.852723,69.88910291,0.627820572,6.186243544
normal,223.5425939,3273.314407,67.81026294,0.489079843,6.441954121
normal,213.2863099,3244.08829,70.64237062,0.549294972,7.690985246
normal,219.7545144,3256.225045,66.62616803,0.492815215,7.659269044
normal,214.8598982,3221.583361,71.13209351,0.586861064,8.359948377
normal,220.3122389,3234.760573,70.41426825,0.70818263,6.703943929
normal,204.396531,3273.4175,70.30826815,0.516118248,7.677199928
normal,212.2159067,3214.322142,70.90507149,0.454881423,8.426750245
normal,216.5706975,3254.266643,70.66878524,0.643367559,6.26769555
normal,223.1204519,3218.841507,71.55331325,0.528729698,9.456284502
normal,218.6001187,3231.010614,67.70007448,0.597788152,5.666707304
normal,215.6597419,3181.867163,69.46080713,0.679237546,9.892214701
normal,216.615444,3240.804366,67.23970715,0.593227204,7.94990885
normal,217.151915,3240.640974,72.33442529,0.563330881,6.636133254
normal,216.4491871,3266.781506,67.56436052,0.402701407,7.691762961
normal,215.6578755,3226.559002,69.01410858,0.585428696,8.164983012
normal,223.786228,3278.349109,68.47900078,0.623033431,8.211559148
normal,207.6095347,3199.175216,65.88929435,0.633768786,7.204281812
normal,217.9004235,3242.121906,69.84420806,0.575990914,7.888121085
normal,222.3569457,3198.344776,71.67386516,0.698623681,8.999688367
normal,214.3259785,3200.237614,62.73147429,0.570382485,6.559754365
normal,218.1762836,3317.724345,70.2609308,0.479037889,9.007267837
normal,221.7138833,3211.14778,65.45162064,0.562753456,7.753973139
normal,207.5521763,3234.468754,69.49755674,0.710042723,6.670189965
normal,219.0822264,3238.008601,64.69026562,0.51294603,7.522389466
normal,217.3936894,3186.160108,69.72082896,0.482221075,8.319964478
normal,212.6163332,3198.612256,68.97106436,0.636980599,9.633133202
normal,216.8659323,3269.727482,66.42377783,0.646020183,6.817053398
normal,221.2949325,3199.713989,68.52123279,0.606652743,8.220792812
normal,208.1963892,3227.970654,70.90269161,0.60892067,9.520998191
normal,212.7862917,3306.880332,69.05429385,0.494324391,7.00304931
normal,210.4485992,3263.133666,71.65535933,0.633993322,6.792000245
normal,211.5610361,3238.643003,67.68955984,0.54646043,8.796570324
normal,215.2333803,3215.843335,66.99354216,0.523501125,9.396223417
normal,204.4386668,3245.410632,70.51726858,0.508676437,8.855374138
normal,217.3132411,3226.1345,69.81189121,0.529456796,9.013198157
normal,217.426198,3218.554901,69.74634001,0.673036894,6.712468987
normal,218.7131916,3283.053275,71.28090743,0.62903544,6.021282705
normal,218.2912719,3226.679927,67.37343938,0.575261862,7.145190571
normal,210.8729628,3297.287332,65.98520285,0.410442043,7.738969534
normal,201.4989004,3190.721948,66.70568011,0.559400447,7.683248268
normal,217.0581392,3267.683895,66.05002714,0.58745981,5.823269969
normal,221.6794749,3254.253182,65.06322785,0.449948396,9.187458978
normal,219.6639956,3244.951361,67.33195255,0.673326807,9.179639778
normal,217.1116937,3219.635038,71.59157726,0.523729324,7.291980752
normal,220.0785292,3288.071449,69.98656368,0.513137495,6.068302742
normal,212.5209619,3244.531538,67.20184416,0.471124216,7.19530676
normal,222.3291754,3257.778041,67.9518823,0.496237771,5.984248235
normal,217.9221842,3256.015014,68.60750157,0.590601865,8.043179328
normal,220.5320976,3233.539698,69.55518132,0.514145606,4.519841879
normal,216.1797685,3291.84611,69.32132545,0.437696745,9.366355177
normal,214.6782549,3253.341808,64.13821848,0.478323809,7.702560405
normal,216.9911557,3296.715937,62.77395777,0.556004624,8.061974887
normal,215.2942932,3196.522469,68.78224951,0.684438642,6.24073992
normal,219.2175072,3237.181446,69.82483745,0.585288016,7.609424353
normal,212.7137853,3209.76632,67.22964024,0.501935741,6.564091377
normal,208.837858,3279.889689,68.59907131,0.473948821,9.08550414
normal,214.6129926,3223.297987,68.23698135,0.585669306,8.092123001
normal,216.5346368,3248.150435,66.08354452,0.52662708,5.783464455
normal,210.5348351,3237.28555,65.21881787,0.490480873,8.012182567
normal,213.9213243,3277.826787,69.05261177,0.548556141,7.259516943
normal,221.3762913,3255.386122,66.73146573,0.525615205,9.038228679
normal,214.2910031,3248.723594,65.21068282,0.524493449,7.498001801
normal,216.8336725,3255.080939,67.11637424,0.641490961,6.786813919
normal,217.4843925,3279.023526,68.03007134,0.482934505,7.414371037
normal,218.0158186,3332.815146,71.06257695,0.606239017,8.3535471
normal,208.0118368,3283.402319,71.58698422,0.552715921,8.051390817
normal,217.9598144,3251.193436,61.75714937,0.474948253,6.441787151
normal,217.7980644,3278.801627,63.7282727,0.588484604,7.896753603
normal,223.6391799,3316.182924,71.74924811,0.62899061,6.68034967
normal,211.3694924,3203.973932,66.42383238,0.632234474,6.587038257
normal,212.1444413,3234.068513,68.14760879,0.652438618,6.023762027
normal,224.3830063,3294.612286,68.50899431,0.436297071,10.61937764
normal,206.1865773,3277.448391,66.192924,0.637734693,7.055596154
normal,211.1772244,3305.566671,64.6062137,0.717097359,6.287750415
normal,212.5697615,3266.591189,73.00786899,0.669678071,6.259576457
normal,211.1889759,3212.659927,69.12239858,0.556317858,9.335823159
normal,210.5982303,3250.588576,68.119986,0.441346584,8.77649489
normal,217.1170883,3251.386904,72.17902866,0.569364429,6.549863704
normal,216.8218736,3237.752069,68.13549089,0.562054994,7.386512954
normal,219.7378696,3220.919738,67.70073701,0.568605759,7.626523586
normal,220.4897211,3202.218502,69.77709828,0.596748811,6.208943361
normal,210.2060174,3231.145249,67.57085369,0.56913433,6.990270878
normal,219.5603601,3243.1417,64.51357363,0.545935535,7.358707505
normal,213.7164124,3245.296332,67.20196534,0.441372893,7.767533032
normal,213.6805704,3280.753955,67.87578528,0.713470187,8.133637557
normal,210.9649226,3234.189596,63.22178239,0.584082984,7.094641707
normal,226.31523,3225.796108,69.14933588,0.576317298,8.258776314
normal,211.0776099,3194.81878,70.89674458,0.631355355,9.012378316
normal,212.4786485,3286.201251,72.31508127,0.613001553,7.181118515
normal,224.1174215,3226.500463,70.45307588,0.672043418,8.312247188
normal,219.1209806,3168.374878,67.2738953,0.515320197,8.3315367
normal,217.6747551,3242.853669,70.80013069,0.421084638,7.611579428
normal,216.6681476,3236.886473,68.70342663,0.527074601,6.472702661
normal,221.5316956,3279.968481,67.48489577,0.601866127,6.443399906
normal,218.6010505,3229.050595,71.4968687,0.581993175,8.224833046
normal,207.1491516,3267.113852,71.30680373,0.730229514,7.942633323
normal,211.0212122,3220.345821,68.17027695,0.522060177,6.111871336
normal,215.109201,3254.964373,70.33071313,0.627881088,6.855634128
normal,215.1607514,3223.948778,68.75417779,0.510602922,8.626755271
normal,214.4823072,3286.075685,66.01090745,0.575556522,6.761056467
normal,208.688117,3299.088011,64.08218186,0.606455393,8.1881855
normal,211.0143028,3272.088282,69.01961782,0.489803694,7.515693272
normal,205.9442571,3242.57815,70.04572161,0.512996009,8.54347316
normal,219.5618257,3281.883471,68.00408725,0.522299623,6.944234681
normal,220.5523775,3213.465748,72.85299923,0.63675156,7.437131128
normal,212.9013808,3225.539676,68.6011553,0.485625374,6.408540485
normal,215.0209222,3313.179472,65.43092729,0.47369796,6.387411716
normal,212.2961831,3291.194069,69.71630054,0.646238912,7.177723661
normal,230.111748,3202.557097,61.11892296,0.568096539,7.172813742
normal,215.2860896,3181.178738,67.2924939,0.586213746,6.659673286
normal,223.1003761,3218.847708,64.69258176,0.556737161,7.465252714
normal,220.2775899,3223.30641,67.87726654,0.617468163,7.338679341
normal,212.3230938,3311.136136,70.05241679,0.60459012,6.918571274
normal,214.5280379,3241.658631,69.68235704,0.583986258,5.601741937
normal,211.8629226,3220.38008,69.74650616,0.470400646,7.97401039
normal,211.9053909,3260.642205,64.67745218,0.526882323,9.687352676
normal,218.2688645,3224.933937,66.61845623,0.57943179,9.379812792
normal,206.1323557,3249.406693,68.20266952,0.609520213,8.311535656
normal,210.2649004,3308.553545,67.06565834,0.652449518,7.796121349
normal,220.2423265,3278.756349,68.79466256,0.499403028,8.545531874
normal,214.8051756,3147.430719,64.20624733,0.630814269,8.306923713
normal,217.8266314,3245.01911,70.28721107,0.614811436,10.83074205
normal,217.7652882,3242.311797,66.46433243,0.503769128,8.46242507
normal,214.5289116,3220.372895,66.36705022,0.559473417,7.3823849
normal,211.2153714,3239.58016,69.33369605,0.472122016,7.237973571
normal,214.9644086,3175.148579,63.87368283,0.638237245,9.610242945
normal,217.9337778,3224.254152,66.15604991,0.506107206,7.942358677
normal,215.0702203,3248.346458,67.29879599,0.548757824,8.206159546
normal,208.0705753,3254.603213,65.7750264,0.580066276,7.750306144
normal,218.828896,3246.143257,65.40021875,0.636307757,7.591992181
normal,210.7581208,3223.071894,72.65600792,0.562915691,9.492224461
normal,211.9114966,3224.811924,67.73027364,0.40784214,8.691722216
normal,226.420014,3307.73766,67.58767795,0.436329059,7.520388072
normal,224.2028237,3186.84085,68.89744014,0.492846213,7.019706081
normal,214.3668825,3255.263067,69.28961995,0.548221825,8.215662985
normal,210.1069005,3260.816733,61.40247347,0.504845663,7.816309807
normal,216.4140708,3222.145746,70.57618192,0.500491562,7.494045167
normal,213.1598862,3334.131021,69.31053289,0.436919164,7.600765309
normal,218.8173309,3267.897287,67.28653285,0.554022407,8.139228666
normal,201.2402954,3265.713001,72.40424355,0.465668234,10.22764949
normal,216.3818986,3267.622377,67.25665499,0.594838859,9.449028263
normal,217.2180427,3305.614037,69.28647412,0.512043262,7.261291511
normal,219.5383296,3310.239356,67.19385514,0.590414114,8.206574756
normal,211.8083667,3299.282743,68.31601117,0.756935699,9.621295613
normal,218.3534831,3265.39756,68.36042972,0.544368174,5.320371797
normal,212.2953486,3277.445101,67.36913853,0.589033496,9.153578844
normal,215.5574469,3231.895035,68.48996154,0.413978797,8.596218564
normal,209.3416938,3319.776591,65.94096781,0.513637913,7.983296652
normal,221.7793643,3242.005078,73.03059979,0.573433589,10.03153356
normal,214.1198352,3249.679545,67.57355945,0.408809452,9.147427896
normal,222.5339714,3303.747313,71.7445637,0.617809891,4.398379999
normal,214.8620903,3281.63443,69.57997013,0.591922763,8.186659566
normal,219.4774555,3216.696166,71.18587697,0.561873008,7.551433435
normal,218.3643265,3228.544894,67.18388048,0.736425303,6.205121954
normal,220.1972307,3241.897193,68.20748436,0.662671598,7.512224792
normal,206.0229995,3208.419218,62.18868132,0.525098034,8.25741486
normal,217.3501315,3213.04026,66.83967904,0.561666008,9.15300623
normal,207.4074539,3238.936733,67.2626188,0.538334195,8.946619577
normal,220.8017628,3267.378956,64.24349521,0.406071672,8.751967773
normal,214.5524842,3268.135194,69.37574511,0.642450947,6.58309939
normal,217.7794012,3198.434663,70.70188714,0.671962561,7.109659678
normal,216.9270972,3206.611326,65.89532894,0.602608886,7.199552171
normal,214.8604016,3249.798248,67.25524794,0.566196375,7.456649308
normal,214.4020868,3276.580733,67.50174864,0.559527786,7.807453106
normal,218.6693729,3254.188629,67.79404443,0.508595998,7.641417864
normal,217.3373282,3242.088662,68.23905833,0.622311557,8.931183866
normal,212.9816095,3264.83328,70.08648361,0.591653987,9.021091876
normal,224.9994721,3279.563001,69.03445706,0.619378648,6.810297635
normal,200.5067587,3225.560046,71.70810291,0.550233868,7.386689456
normal,207.0333765,3230.480552,67.28058397,0.504597811,6.795507859
normal,220.8022124,3267.987356,70.83665832,0.554395212,9.674001913
normal,212.79322,3228.048016,65.80175379,0.603981832,7.196818321
normal,212.1601956,3241.804648,68.54691625,0.619170091,7.949380808
normal,212.961369,3244.230362,64.1184517,0.463100338,5.635570077
normal,213.8023542,3267.492854,66.39149418,0.559323831,5.984007295
normal,218.7865741,3219.337354,63.67748063,0.693950392,6.816567285
normal,211.1414938,3255.077687,65.79384387,0.523217471,6.729498801
normal,213.9908643,3251.245219,66.60214469,0.635649718,4.932444106
normal,213.3654335,3239.107645,66.57614361,0.554140365,5.674792557
normal,214.733054,3199.168889,70.94897429,0.621961065,8.411343094
normal,213.3675877,3244.334388,65.50143172,0.456406212,6.629093921
